28,3919.69,0.57394,0.70208,1.17305,0.96966,0.96816,0.98826,0.98294,0.16889,0.47162,0.78852,3.2046e-05,3.2046e-05,3.2046e-05
29,4048.28,0.55635,0.66611,1.15389,0.96992,0.9689,0.98927,0.98474,0.16285,0.46814,0.78589,2.2344e-05,2.2344e-05,2.2344e-05
30,4176.2,0.5525,0.66909,1.14598,0.97784,0.9672,0.99017,0.98655,0.16084,0.4511,0.78453,1.2642e-05,1.2642e-05,1.2642e-05
1,104.206,1.67074,4.29772,1.84619,0.03434,0.82244,0.06025,0.04405,0.88988,3.70206,1.39194,9.75025e-05,9.75025e-05,9.75025e-05
2,206.399,1.01663,3.32526,1.3056,0.13882,0.48865,0.20594,0.16908,0.78455,3.24774,1.41215,0.000185825,0.000185825,0.000185825
3,307.066,0.95723,2.79861,1.26329,0.27087,0.46446,0.32044,0.25621,0.76117,2.67569,1.3374,0.000264446,0.000264446,0.000264446
4,409.872,0.89687,2.51792,1.2022,0.36001,0.54369,0.45558,0.39438,0.61393,2.36555,1.22059,0.000250341,0.000250341,0.000250341
5,511.011,0.85296,2.27684,1.15338,0.49379,0.60282,0.55413,0.4866,0.57033,2.11133,1.19115,0.000235788,0.000235788,0.000235788
6,611.243,0.80172,2.0872,1.12828,0.47517,0.69591,0.63186,0.57612,0.42765,1.80646,1.12366,0.000221235,0.000221235,0.000221235
7,713.12,0.76706,1.96915,1.11427,0.55744,0.73201,0.72369,0.6642,0.40918,1.5699,1.10687,0.000206682,0.000206682,0.000206682
8,813.829,0.74974,1.85279,1.09525,0.65937,0.73655,0.77179,0.73263,0.35008,1.45152,1.085,0.000192129,0.000192129,0.000192129
9,913.919,0.70978,1.75274,1.07925,0.63525,0.76272,0.77816,0.72551,0.36462,1.41706,1.08017,0.000177576,0.000177576,0.000177576
10,1016.42,0.68244,1.62878,1.05707,0.7515,0.79497,0.84439,0.78095,0.39571,1.20418,1.08458,0.000163023,0.000163023,0.000163023
11,1151.07,0.76516,1.56819,1.20668,0.7611,0.80909,0.87052,0.8204,0.37497,1.20738,1.08622,0.00014847,0.00014847,0.00014847
12,1253.89,0.71131,1.35539,1.17359,0.84198,0.82527,0.91003,0.86317,0.34262,0.98967,1.08194,0.000133917,0.000133917,0.000133917
13,1356.48,0.66491,1.22215,1.13702,0.83537,0.85622,0.92262,0.89681,0.29176,0.88253,1.05241,0.000119364,0.000119364,0.000119364
14,1459.37,0.67178,1.16154,1.14427,0.86657,0.88172,0.93921,0.87055,0.37628,0.83283,1.06656,0.000104811,0.000104811,0.000104811
15,1570.09,0.65156,1.07178,1.132,0.89322,0.90132,0.95686,0.94711,0.22423,0.70489,1.04122,9.0258e-05,9.0258e-05,9.0258e-05
16,1678.03,0.61619,1.01628,1.11153,0.90697,0.90971,0.96102,0.94788,0.26989,0.69895,1.04397,7.5705e-05,7.5705e-05,7.5705e-05
17,1796.53,0.6181,0.96804,1.11843,0.91308,0.91169,0.96704,0.96075,0.20885,0.65932,1.03514,6.1152e-05,6.1152e-05,6.1152e-05
18,1911.42,0.6121,0.94749,1.11371,0.9322,0.92029,0.97173,0.96462,0.20989,0.61576,1.03542,4.6599e-05,4.6599e-05,4.6599e-05
19,2019.04,0.59997,0.88957,1.10689,0.94238,0.93417,0.97655,0.97114,0.20983,0.58487,1.03208,3.2046e-05,3.2046e-05,3.2046e-05
20,2126.11,0.60143,0.87169,1.1107,0.94296,0.94652,0.97914,0.9757,0.19231,0.56284,1.02988,1.7493e-05,1.7493e-05,1.7493e-05
1,108.77,1.67492,4.29291,1.84454,0.03581,0.84197,0.06286,0.04454,0.87952,3.71873,1.38335,0.000100468,0.000100468,0.000100468
2,219.963,1.03216,3.3226,1.32737,0.19902,0.41257,0.1767,0.14812,0.69073,3.12656,1.26431,0.000191496,0.000191496,0.000191496
3,329.144,0.96089,2.76951,1.28998,0.31964,0.5057,0.33798,0.27031,0.72598,2.65993,1.39181,0.000272524,0.000272524,0.000272524
4,437.502,0.8975,2.45442,1.23997,0.39482,0.57781,0.46892,0.4149,0.53777,2.33075,1.23226,0.000258004,0.000258004,0.000258004
5,545.661,0.85554,2.2518,1.20607,0.4424,0.66084,0.57713,0.4883,0.64464,2.12944,1.33396,0.000243006,0.000243006,0.000243006
6,648.951,0.80287,2.06745,1.16537,0.60014,0.69138,0.69078,0.62287,0.46689,1.80991,1.18608,0.000228007,0.000228007,0.000228007
7,749.001,0.77586,1.95739,1.15893,0.59072,0.73637,0.7394,0.65959,0.48694,1.64712,1.20756,0.000213009,0.000213009,0.000213009
8,846.653,0.76436,1.85238,1.14717,0.66995,0.71395,0.75293,0.68982,0.41907,1.57564,1.15917,0.00019801,0.00019801,0.00019801
9,942.864,0.72824,1.74174,1.12195,0.69667,0.76512,0.81748,0.73366,0.4632,1.44938,1.19499,0.000183012,0.000183012,0.000183012
10,1036.91,0.70228,1.68373,1.10143,0.74814,0.77416,0.84397,0.76353,0.4631,1.40069,1.18094,0.000168013,0.000168013,0.000168013
11,1164.16,0.77796,1.60722,1.22404,0.74564,0.81594,0.87411,0.80734,0.40716,1.25383,1.10774,0.000153015,0.000153015,0.000153015
12,1260.02,0.73092,1.45333,1.18567,0.79961,0.84148,0.90314,0.8579,0.3234,1.06439,1.07211,0.000138016,0.000138016,0.000138016
13,1355.66,0.69936,1.30629,1.1616,0.82068,0.86351,0.91972,0.87559,0.31765,0.97607,1.05735,0.000123018,0.000123018,0.000123018
14,1450.36,0.65751,1.19678,1.13,0.86445,0.87821,0.94425,0.92566,0.25279,0.86976,1.04203,0.000108019,0.000108019,0.000108019
15,1545.42,0.67313,1.12261,1.1445,0.91261,0.88555,0.95095,0.92512,0.28694,0.79235,1.04305,9.3021e-05,9.3021e-05,9.3021e-05
16,1641.1,0.63218,1.06913,1.10864,0.87994,0.91558,0.95984,0.95258,0.2364,0.76725,1.03283,7.80225e-05,7.80225e-05,7.80225e-05
17,1736.36,0.63696,1.00219,1.11902,0.93405,0.92479,0.97075,0.95533,0.25079,0.68564,1.03508,6.3024e-05,6.3024e-05,6.3024e-05
18,1831.01,0.61864,0.95075,1.1026,0.92296,0.93175,0.96942,0.96355,0.20763,0.66214,1.02952,4.80255e-05,4.80255e-05,4.80255e-05
19,1925.64,0.61325,0.92335,1.09976,0.93781,0.92956,0.97514,0.96316,0.23335,0.6363,1.03156,3.3027e-05,3.3027e-05,3.3027e-05
20,2022.84,0.60733,0.8934,1.09735,0.94387,0.94816,0.9776,0.97075,0.21394,0.6106,1.02871,1.80285e-05,1.80285e-05,1.80285e-05
1,90.0095,1.67492,4.29291,1.84454,0.03581,0.84197,0.06286,0.04454,0.87952,3.71873,1.38335,0.000100468,0.000100468,0.000100468
2,192.789,1.03216,3.3226,1.32737,0.19902,0.41257,0.1767,0.14812,0.69073,3.12656,1.26431,0.000191496,0.000191496,0.000191496
3,298.001,0.96089,2.76951,1.28998,0.31964,0.5057,0.33798,0.27031,0.72598,2.65993,1.39181,0.000272524,0.000272524,0.000272524
4,400.59,0.8975,2.45442,1.23997,0.39482,0.57781,0.46892,0.4149,0.53777,2.33075,1.23226,0.000258004,0.000258004,0.000258004
5,500.923,0.85554,2.2518,1.20607,0.4424,0.66084,0.57713,0.4883,0.64464,2.12944,1.33396,0.000243006,0.000243006,0.000243006
6,601.571,0.80287,2.06745,1.16537,0.60014,0.69138,0.69078,0.62287,0.46689,1.80991,1.18608,0.000228007,0.000228007,0.000228007
7,703.601,0.77586,1.95739,1.15893,0.59072,0.73637,0.7394,0.65959,0.48694,1.64712,1.20756,0.000213009,0.000213009,0.000213009
8,805.335,0.76436,1.85238,1.14717,0.66995,0.71395,0.75293,0.68982,0.41907,1.57564,1.15917,0.00019801,0.00019801,0.00019801
9,906.621,0.72824,1.74174,1.12195,0.69667,0.76512,0.81748,0.73366,0.4632,1.44938,1.19499,0.000183012,0.000183012,0.000183012
10,1008.4,0.70228,1.68373,1.10143,0.74814,0.77416,0.84397,0.76353,0.4631,1.40069,1.18094,0.000168013,0.000168013,0.000168013
11,1146.04,0.77796,1.60722,1.22404,0.74564,0.81594,0.87411,0.80734,0.40716,1.25383,1.10774,0.000153015,0.000153015,0.000153015
12,1246.86,0.73092,1.45333,1.18567,0.79961,0.84148,0.90314,0.8579,0.3234,1.06439,1.07211,0.000138016,0.000138016,0.000138016
13,1348.83,0.69936,1.30629,1.1616,0.82068,0.86351,0.91972,0.87559,0.31765,0.97607,1.05735,0.000123018,0.000123018,0.000123018
1,107.421,1.67492,4.29291,1.84454,0.03581,0.84197,0.06286,0.04454,0.87952,3.71873,1.38335,0.000100468,0.000100468,0.000100468
2,212.224,1.03216,3.3226,1.32737,0.19902,0.41257,0.1767,0.14812,0.69073,3.12656,1.26431,0.000191496,0.000191496,0.000191496
3,316.693,0.96089,2.76951,1.28998,0.31964,0.5057,0.33798,0.27031,0.72598,2.65993,1.39181,0.000272524,0.000272524,0.000272524
4,422.783,0.8975,2.45442,1.23997,0.39482,0.57781,0.46892,0.4149,0.53777,2.33075,1.23226,0.000258004,0.000258004,0.000258004
5,527.68,0.85554,2.2518,1.20607,0.4424,0.66084,0.57713,0.4883,0.64464,2.12944,1.33396,0.000243006,0.000243006,0.000243006
6,631.848,0.80287,2.06745,1.16537,0.60014,0.69138,0.69078,0.62287,0.46689,1.80991,1.18608,0.000228007,0.000228007,0.000228007
7,735.076,0.77586,1.95739,1.15893,0.59072,0.73637,0.7394,0.65959,0.48694,1.64712,1.20756,0.000213009,0.000213009,0.000213009
8,836.9,0.76436,1.85238,1.14717,0.66995,0.71395,0.75293,0.68982,0.41907,1.57564,1.15917,0.00019801,0.00019801,0.00019801
9,939.898,0.72824,1.74174,1.12195,0.69667,0.76512,0.81748,0.73366,0.4632,1.44938,1.19499,0.000183012,0.000183012,0.000183012
10,1043.49,0.70228,1.68373,1.10143,0.74814,0.77416,0.84397,0.76353,0.4631,1.40069,1.18094,0.000168013,0.000168013,0.000168013
11,1192.33,0.77796,1.60722,1.22404,0.74564,0.81594,0.87411,0.80734,0.40716,1.25383,1.10774,0.000153015,0.000153015,0.000153015
12,1295.63,0.73092,1.45333,1.18567,0.79961,0.84148,0.90314,0.8579,0.3234,1.06439,1.07211,0.000138016,0.000138016,0.000138016
13,1401.84,0.69936,1.30629,1.1616,0.82068,0.86351,0.91972,0.87559,0.31765,0.97607,1.05735,0.000123018,0.000123018,0.000123018
14,1507.13,0.65751,1.19678,1.13,0.86445,0.87821,0.94425,0.92566,0.25279,0.86976,1.04203,0.000108019,0.000108019,0.000108019
15,1607.61,0.67313,1.12261,1.1445,0.91261,0.88555,0.95095,0.92512,0.28694,0.79235,1.04305,9.3021e-05,9.3021e-05,9.3021e-05
16,1709.72,0.63218,1.06913,1.10864,0.87994,0.91558,0.95984,0.95258,0.2364,0.76725,1.03283,7.80225e-05,7.80225e-05,7.80225e-05
17,1812.75,0.63696,1.00219,1.11902,0.93405,0.92479,0.97075,0.95533,0.25079,0.68564,1.03508,6.3024e-05,6.3024e-05,6.3024e-05
18,1913.57,0.61864,0.95075,1.1026,0.92296,0.93175,0.96942,0.96355,0.20763,0.66214,1.02952,4.80255e-05,4.80255e-05,4.80255e-05
19,2016.56,0.61325,0.92335,1.09976,0.93781,0.92956,0.97514,0.96316,0.23335,0.6363,1.03156,3.3027e-05,3.3027e-05,3.3027e-05
20,2117.95,0.60733,0.8934,1.09735,0.94387,0.94816,0.9776,0.97075,0.21394,0.6106,1.02871,1.80285e-05,1.80285e-05,1.80285e-05
